74,0,0,0,0,0,24
74,0,0,0,0,0,24
73,0,0,0,0,0,24
73,0,0,0,0,0,24
73,0,0,0,0,0,24
72,0,0,0,0,0,24
72,0,0,0,0,0,24
72,0,0,0,0,0,24
72,0,0,0,0,0,24
71,0,0,0,0,0,24
71,0,0,0,0,0,24
71,0,0,0,0,0,24
70,0,0,0,0,0,24
70,0,0,0,0,0,24
70,0,0,0,0,0,24
69,0,0,0,0,0,24
69,0,0,0,0,0,24
69,0,5,0,0,0,24
69,0,10,0,0,0,24
68,0,5,0,0,0,24
68,0,0,0,0,0,24
68,0,0,0,0,0,24
67,0,0,0,0,0,24
67,0,0,0,0,0,24
67,0,0,0,0,0,24
67,0,0,0,0,0,24
66,0,0,0,0,0,24
66,0,0,0,0,0,24
66,0,0,0,0,0,24
65,0,0,0,0,0,24
65,0,0,0,0,0,24
65,0,0,0,0,0,24
64,0,0,0,0,0,24
64,0,0,0,0,0,24
64,0,0,0,0,0,24
64,0,0,0,0,0,24
63,0,0,0,0,0,24
63,0,0,0,0,0,24
63,0,0,0,0,0,24
62,0,0,0,0,0,24
62,0,0,0,0,0,24
62,0,5,0,0,0,24
61,0,10,0,0,0,24
61,0,5,0,0,0,24
61,0,0,0,0,0,24
61,0,0,0,0,0,24
60,0,0,0,0,0,24
60,0,0,0,0,0,24
60,0,0,0,0,0,24
59,0,0,0,0,0,24
59,0,0,0,0,0,24
59,0,0,0,0,0,24
59,0,0,0,0,0,24
58,0,0,0,0,0,24
58,0,0,0,0,0,24
58,0,0,0,0,0,24
57,0,0,0,0,0,24
57,0,0,0,0,0,24
57,0,0,0,0,0,24
56,0,0,0,0,0,24
56,0,0,0,0,0,24
56,0,0,0,0,0,24
56,0,0,0,0,0,24
55,0,0,0,0,0,24
55,0,0,0,0,0,24
55,0,5,0,0,0,24
54,0,10,0,0,0,24
54,0,5,0,0,0,24
54,0,0,0,0,0,24
54,0,0,0,0,0,24
53,0,0,0,0,0,24
53,0,0,0,0,0,24
53,0,0,0,0,0,24
52,0,0,0,0,0,24
52,0,0,0,0,0,24
52,0,0,0,0,0,24
52,0,0,0,0,0,24
51,0,0,0,0,0,24
51,0,0,0,0,0,24
51,0,0,0,0,0,24
50,0,0,0,0,0,24
50,0,0,0,0,0,24
50,0,0,0,0,0,24
50,0,0,0,0,0,24
49,0,0,0,0,0,24
49,0,0,0,0,0,24
49,0,0,0,0,0,24
48,0,0,0,0,0,24
48,0,0,0,0,0,24
48,0,5,0,0,0,24
48,0,10,0,0,0,24
47,0,5,0,0,0,24
47,0,0,0,0,0,24
47,0,0,0,0,0,24
46,0,0,0,0,0,24
46,0,0,0,0,0,24
46,0,0,0,0,0,24
46,0,0,0,0,0,24
45,0,0,0,0,0,24
45,0,0,0,0,0,24
45,0,0,0,0,0,24
44,0,0,0,0,0,24
44,0,0,0,0,0,24
44,0,0,0,0,0,24
44,0,0,0,0,0,24
43,0,0,0,0,0,24
43,0,0,0,0,0,24
43,0,0,0,0,0,24
42,0,0,0,0,0,24
42,0,0,0,0,0,24
42,0,0,0,0,0,24
42,0,0,0,0,0,24
41,0,0,0,0,0,24
41,0,5,0,0,0,24
41,0,10,0,0,0,24
40,0,5,0,0,0,24
40,0,0,0,0,0,24
40,0,0,0,0,0,24
40,0,0,0,0,0,24
39,0,0,0,0,0,24
39,0,0,0,0,0,24
39,0,0,0,0,0,24
39,0,0,0,0,0,24
38,0,0,0,0,0,24
38,0,0,0,0,0,24
38,0,0,0,0,0,24
37,0,0,0,0,0,24
37,0,0,0,0,0,24
37,0,0,0,0,0,24
37,0,0,0,0,0,24
36,0,0,0,0,0,24
36,0,0,0,0,0,24
36,0,0,0,0,0,24
36,0,0,0,0,0,24
35,0,0,0,0,0,24
35,0,0,0,0,0,24
35,0,0,0,0,0,24
34,0,5,0,0,0,24
34,0,10,0,0,0,24
34,0,5,0,0,0,24
34,0,0,0,0,0,24
33,0,0,0,0,0,24
33,0,0,0,0,0,24
33,0,0,0,0,0,24
33,0,0,0,0,0,24
32,0,0,0,0,0,24
32,0,0,0,0,0,24
32,0,0,0,0,0,24
32,0,0,0,0,0,24
31,0,0,0,0,0,24
31,0,0,0,0,0,24
31,0,0,0,0,0,24
30,0,0,0,0,0,24
30,0,0,0,0,0,24
30,0,0,0,0,0,24
30,0,0,0,0,0,24
29,0,0,0,0,0,24
29,0,0,0,0,0,24
29,0,0,0,0,0,24
29,0,0,0,0,0,24
28,0,0,0,0,0,24
28,0,5,0,0,0,24
28,0,10,0,0,0,24
28,0,5,0,0,0,24
27,0,0,0,0,0,24
27,0,0,0,0,0,24
27,0,0,0,0,0,24
27,0,0,0,0,0,24
26,0,0,0,0,0,24
26,0,0,0,0,0,24
26,0,0,0,0,0,24
26,0,0,0,0,0,24
25,0,0,0,0,0,24
25,0,0,0,0,0,24
25,0,0,0,0,0,24
25,0,0,0,0,0,24
24,0,0,0,0,0,24
24,0,0,0,0,0,24
24,0,0,0,0,0,24
24,0,0,0,0,0,24
23,0,0,0,0,0,24
23,0,0,0,0,0,24
23,0,0,0,0,0,24
23,0,0,0,0,0,24
22,0,0,0,0,0,24
22,0,5,0,0,0,24
22,0,10,0,0,0,24
22,0,5,0,0,0,24
21,0,0,0,0,0,24
21,0,0,0,0,0,24
21,0,0,0,0,0,24
21,0,0,0,0,0,24
20,0,0,0,0,0,24
20,0,0,0,0,0,24
20,0,0,0,0,0,24
20,0,0,0,0,0,24
19,0,0,0,0,0,24
19,0,0,0,0,0,24
19,0,0,0,0,0,24
19,0,0,0,0,0,24
18,0,0,0,0,0,24
18,0,0,0,0,0,24
18,0,0,0,0,0,24
18,0,0,0,0,0,24
18,0,0,0,0,0,24
17,0,0,0,0,0,24
17,0,0,0,0,0,24
17,0,0,0,0,0,24
17,0,0,0,0,0,24
16,0,5,0,0,0,24
16,0,10,0,0,0,24
16,0,5,0,0,0,24
16,0,0,0,0,0,24
16,0,0,0,0,0,24
15,0,0,0,0,0,24
15,0,0,0,0,0,24
15,0,0,0,0,0,24
15,0,0,0,0,0,24
14,0,0,0,0,0,24
14,0,0,0,0,0,24
14,0,0,0,0,0,24
14,0,0,0,0,0,24
14,0,0,0,0,0,24
13,0,0,0,0,0,24
13,0,0,0,0,0,24
13,0,0,0,0,0,24
13,0,0,0,0,0,24
12,0,0,0,0,0,24
12,0,0,0,0,0,24
12,0,0,0,0,0,24
12,0,0,0,0,0,24
12,0,0,0,0,0,24
11,0,0,0,0,0,24
11,0,5,0,0,0,24
11,0,10,0,0,0,24
11,0,5,0,0,0,24
11,0,0,0,0,0,24
10,0,0,0,0,0,24
10,0,0,0,0,0,24
10,0,0,0,0,0,24
10,0,0,0,0,0,24
10,0,0,0,0,0,24
9,0,0,0,0,0,24
9,0,0,0,0,0,24
9,0,0,0,0,0,24
9,0,0,0,0,0,24
9,0,0,0,0,0,24
8,0,0,0,0,0,24
8,0,0,0,0,0,24
8,0,0,0,0,0,24
8,0,0,0,0,0,24
8,0,0,0,0,0,24
8,0,0,0,0,0,24
7,0,0,0,0,0,24
7,0,0,0,0,0,24
7,0,0,0,0,0,24
7,0,0,0,0,0,24
7,0,5,0,0,0,24
6,0,10,0,0,0,24
6,0,5,0,0,0,24
6,0,0,0,0,0,24
6,0,0,0,0,0,24
6,0,0,0,0,0,24
6,0,0,0,0,0,24
5,0,0,0,0,0,24
5,0,0,0,0,0,24
5,0,0,0,0,0,24
5,0,0,0,0,0,24
5,0,0,0,0,0,24
5,0,0,0,0,0,24
4,0,0,0,0,0,24
4,0,0,0,0,0,24
4,0,0,0,0,0,24
4,0,0,0,0,0,24
4,0,0,0,0,0,24
4,0,0,0,0,0,24
4,0,0,0,0,0,24
3,0,0,0,0,0,24
3,0,0,0,0,0,24
3,0,0,0,0,0,24
3,0,0,0,0,0,24
3,0,5,0,0,0,24
3,0,10,0,0,0,24
3,0,5,0,0,0,24
2,0,0,0,0,0,24
2,0,0,0,0,0,24
2,0,0,0,0,0,24
2,0,0,0,0,0,24
2,0,0,0,0,0,24
2,0,0,0,0,0,24
2,0,0,0,0,0,24
2,0,0,0,0,0,24
2,0,0,0,0,0,24
1,0,0,0,0,0,24
1,0,0,0,0,0,24
1,0,0,0,0,0,24
1,0,0,0,0,0,24
1,0,0,0,0,0,24
1,0,0,0,0,0,24
1,0,0,0,0,0,24
1,0,0,0,0,0,24
1,0,0,0,0,0,24
1,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,5,0,0,0,24
0,0,10,0,0,0,24
0,0,5,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0,0,24
0,0,0,0,0.0001,0,24
0,0,0,0,0.0004,0,24
0,0,0,0,0.001,0,24
0,0,0,0,0.0018,0,24
0,0,5,0,0.0028,0,24
0,0,10,0,0.004,0,24
0,0,5,0,0.0055,0,24
0,0,0,0,0.0071,0,24
0,0,0,0,0.009,0,24
0,0,0,0,0.0111,0,24
0,0,0,0,0.0135,0,24
0,0,0,0,0.016,0,24
0,0,0,0,0.0188,0,24
0,0,0,0,0.0218,0,24
0,0,0,0,0.0249,0,24
0,0,0,0,0.0283,0,24
0,0,0,0,0.0319,0,24
0,0,0,0,0.0356,0,24
0,0,0,0,0.0395,0,24
0,0,0,0,0.0435,0,24
0,0,0,0,0.0477,0,22
0,0,0,0,0.052,0,22
0,0,0,0,0.0565,0,22
0,0,0,0,0.061,0,22
0,0,0,0,0.0657,0,22
0,0,0,0,0.0704,0,22
0,0,5,0,0.0752,0,22
0,0,10,0,0.08,0,22
0,0,5,0,0.0848,0,20
0,0,0,0,0.0897,0,20
0,0,0,0,0.0945,0,20
0,0,0,0,0.0994,0,20
0,0,0,0,0.1041,0,20
0,0,0,0,0.1088,0,18
0,0,0,0,0.1135,0,18
0,0,0,0,0.118,0,18
0,0,0,0,0.1225,0,18
0,0,0,0,0.1268,0,18
0,0,0,0,0.131,0,16
0,0,0,0,0.1351,0,16
0,0,0,0,0.1389,0,16
0,0,0,0,0.1427,0,16
0,0,5,0,0.1462,0,16
0,0,10,0,0.1496,0,14
0,0,5,0,0.1528,0,14
0,0,0,0,0.1557,0,14
0,0,0,0,0.1585,0,14
0,0,0,0,0.161,0,14
0,0,0,0,0.1634,0,12
0,0,0,0,0.1655,0,12
0,0,0,0,0.1674,0,12
0,0,0,0,0.1691,0,12
0,0,0,0,0.1705,0,12
0,0,0,0,0.1718,0,12
0,0,5,0,0.1728,0,12
0,0,10,0,0.1735,0,12
0,0,5,0,0.1741,0,12
0,0,0,0,0.1744,0,12
0,0,0,0,0.1745,0,12
0,0,0,0,0.1733,0,12
0,0,0,0,0.1694,0,12
0,0,0,0,0.1629,0,12
0,0,0,0,0.1539,0,12
0,0,0,0,0.1422,0,12
0,0,0,0,0.128,0,12
0,0,0,0,0.1113,0,12
0,0,5,0,0.0924,0,12
0,0,10,0,0.0712,0,12
0,0,5,0,0.0481,0,12
0,0,0,0,0.0232,0,12
0,0,0,0,-0.0031,0,14
0,0,0,0,-0.0305,0,14
0,0,0,0,-0.0587,0,14
0,0,0,0,-0.0873,0,14
0,0,0,0,-0.1158,0,14
0,0,0,0,-0.144,0,14
0,0,0,0,-0.1714,0,16
0,0,0,0,-0.1977,0,16
0,0,0,0,-0.2226,0,16
0,0,0,0,-0.2457,0,16
0,0,0,0,-0.2669,0,16
0,0,0,0,-0.2859,0,18
0,0,0,0,-0.3025,0,18
0,0,0,0,-0.3167,0,18
0,0,5,0,-0.3284,0,18
0,0,10,0,-0.3375,0,18
0,0,5,0,-0.3439,0,18
0,0,0,0,-0.3478,0,18
0,0,0,0,-0.3491,0,18
0,0,0,0,-0.347,0,20
0,0,0,0,-0.3406,0,20
0,0,0,0,-0.33,0,20
0,0,0,0,-0.315,0,20
0,0,0,0,-0.2959,0,20
0,0,0,0,-0.2731,0,20
0,0,0,0,-0.247,0,20
0,0,0,0,-0.2186,0,20
0,0,0,0,-0.1888,0,20
0,0,0,0,-0.1584,0,20
0,0,0,0,-0.1286,0,20
0,0,0,0,-0.1003,0,20
0,0,0,0,-0.0741,0,20
0,0,0,0,-0.0507,0,20
0,0,0,0,-0.0304,0,20
0,0,5,0,-0.0135,0,20
0,0,10,0,0,0,20
0,0,5,0,0.0115,0,20
0,0,0,0,0.0223,0,20
0,0,0,0,0.0323,0,20
0,0,0,0,0.0416,0,20
0,0,0,0,0.05,0,20
0,0,0,0,0.0575,0,20
0,0,0,0,0.0641,0,20
0,0,0,0,0.0697,0,20
0,0,0,0,0.0744,0,20
0,0,0,0,0.0781,0,20
0,0,0,0,0.0811,0,20
0,0,0,0,0.0833,0,20
0,0,0,0,0.0849,0,20
0,0,0,0,0.086,0,20
0,0,0,0,0.0866,0,20
0,0,0,0,0.087,0,20
0,0,0,0,0.0872,0,20
0,0,0,0,0.0873,0,20
0,0,5,0,0.0873,0,20
0,0,10,0.003,0.0873,0.0021,18
0,0,5,0.0121,0.0873,0.0086,18
0,0,0,0.0263,0.0873,0.0194,18
0,0,0,0.0436,0.0873,0.0334,18
0,0,0,0.061,0.0873,0.0489,18
0,0,0,0.0752,0.0873,0.064,16
0,0,0,0.0842,0.0873,0.077,16
0,0,0,0.0873,0.0873,0.0873,16
0,0,0,0.0856,0.0822,0.0964,16
0,0,0,0.0804,0.0665,0.1058,16
0,0,0,0.0723,0.0423,0.1137,16
0,0,0,0.0634,0.0155,0.1186,16
0,0,0,0.0554,-0.0083,0.1201,16
0,0,0,0.0472,-0.033,0.1146,16
0,0,0,0.037,-0.0635,0.0985,16
0,0,5,0.0259,-0.0969,0.074,16
0,0,10,0.0152,-0.1288,0.0461,16
0,0,5,0.0068,-0.1541,0.0216,16
0,0,0,0.0017,-0.1695,0.0054,16
0,0,0,0,-0.1745,0,16
0,0,0,0,-0.1745,0,16
0,0,0,0,-0.1745,0,16
0,0,0,0,-0.1745,0,16
0,0,0,0,-0.1745,0,16
0,0,0,0,-0.1745,0,16
0,0,0,0,-0.1745,0,16
0,0,0,0,-0.1745,0,16
0,0,0,0,-0.1745,0,16
0,0,0,0,-0.1745,0,16
0,0,0,0,-0.1745,0,16
0,0,0,0,-0.1745,0,16
0,0,5,0,-0.1745,0,16
0,0,10,0,-0.1745,0,16
0,0,5,0,-0.1745,0,16
0,0,0,0,-0.1745,0,16
0,0,0,0,-0.1745,0,18
0,0,0,0,-0.1745,0,18
0,0,0,0,-0.1745,0,18
0,0,0,0,-0.1745,0,18
0,0,0,0,-0.1745,0.0006,18
0,0,0,0,-0.1745,0.0024,18
0,0,0,0,-0.1745,0.0054,18
0,0,0,0,-0.1745,0.0096,18
0,0,0,0,-0.1745,0.015,18
0,0,0,0,-0.1745,0.0215,18
0,0,0,0,-0.1745,0.0292,18
0,0,0,0,-0.1745,0.0378,18
0,0,0,0,-0.1745,0.0473,18
0,0,0,0,-0.1745,0.0575,20
0,0,0,0,-0.1745,0.0683,20
0,0,0,0,-0.1745,0.0794,20
0,0,5,0,-0.1745,0.0907,20
0,0,10,0,-0.1745,0.1018,20
0,0,5,0,-0.1745,0.1127,20
0,0,0,0,-0.1745,0.1231,20
0,0,0,0,-0.1745,0.1328,20
0,0,0,0,-0.1745,0.1418,20
0,0,0,0,-0.1745,0.1499,20
0,0,0,0,-0.1745,0.1569,20
0,0,0,0,-0.1745,0.163,20
0,0,0,0,-0.1745,0.1679,22
0,0,0,0,-0.1745,0.1718,22
0,0,0,0,-0.1745,0.1745,22
0,0,0,0.0001,-0.1752,0.1767,22
0,0,0,0.0005,-0.1773,0.1788,22
0,0,0,0.0012,-0.1808,0.1807,22
0,0,0,0.0021,-0.1856,0.1825,22
0,0,0,0.0032,-0.1918,0.1842,22
0,0,0,0.0046,-0.1993,0.1857,22
0,0,0,0.0062,-0.2078,0.1871,22
0,0,0,0.0079,-0.2172,0.1882,22
0,0,0,0.0098,-0.2274,0.1893,24
0,0,0,0.0118,-0.238,0.1901,24
0,0,0,0.0138,-0.2487,0.1909,24
0,0,0,0.0158,-0.2593,0.1914,24
0,0,5,0.0177,-0.2695,0.1919,24
0,0,10,0.0194,-0.2789,0.1922,24
0,0,5,0.021,-0.2875,0.1924,24
0,0,0,0.0224,-0.2949,0.1926,24
0,0,0,0.0235,-0.3011,0.1927,24
0,0,0,0.0244,-0.3059,0.1928,24
0,0,0,0.0251,-0.3094,0.1928,24
0,0,0,0.0255,-0.3115,0.1928,24
0,0,0,0.0256,-0.3122,0.1928,26
0,0,0,0.0255,-0.3118,0.1919,26
0,0,0,0.0253,-0.3107,0.1893,26
0,0,0,0.0248,-0.3087,0.1848,26
0,0,0,0.0242,-0.306,0.1786,26
0,0,0,0.0234,-0.3024,0.1707,26
0,0,0,0.0225,-0.2981,0.1612,26
0,0,0,0.0213,-0.2931,0.1502,26
0,0,0,0.0201,-0.2874,0.138,26
0,0,0,0.0188,-0.2812,0.1247,26
0,0,0,0.0173,-0.2744,0.1108,26
0,0,0,0.0158,-0.2674,0.0965,26
0,0,0,0.0143,-0.2601,0.0822,26
0,0,0,0.0129,-0.2528,0.0682,26
0,0,0,0.0114,-0.2455,0.055,26
0,0,0,0.0101,-0.2385,0.0427,26
0,0,0,0.0089,-0.2318,0.0317,26
0,0,0,0.0078,-0.2255,0.0222,26
0,0,5,0.0068,-0.2196,0.0143,28
0,0,10,0.006,-0.2144,0.0081,28
0,0,5,0.0054,-0.2097,0.0037,28
0,0,0,0.0049,-0.2056,0.001,28
0,0,0,0.0046,-0.2021,0.0001,28
0,0,0,0.0043,-0.199,0.0004,28
0,0,0,0.0041,-0.1962,0.0013,28
0,0,0,0.004,-0.1937,0.0028,28
0,0,0,0.0038,-0.1916,0.0048,28
0,0,0,0.0037,-0.1897,0.0073,28
0,0,0,0.0036,-0.1881,0.0103,28
0,0,0,0.0035,-0.1868,0.0137,28
0,0,0,0.0034,-0.1858,0.0172,28
0,0,0,0.0034,-0.1849,0.0208,28
0,0,0,0.0033,-0.1842,0.0243,28
0,0,0,0.0033,-0.1836,0.0276,28
0,0,0,0.0033,-0.183,0.0305,28
1,0,0,0.0032,-0.1825,0.0329,28
1,0,0,0.0032,-0.1818,0.0349,28
1,0,0,0.0032,-0.1811,0.0363,28
1,0,0,0.0031,-0.1804,0.0372,28
1,0,0,0.0031,-0.1795,0.0379,28
2,0,0,0.003,-0.1787,0.0385,28
2,0,0,0.0029,-0.1779,0.039,28
2,0,0,0.0029,-0.1772,0.0396,28
2,0,0,0.0028,-0.1765,0.0401,28
2,0,0,0.0028,-0.1758,0.0407,28
3,0,0,0.0027,-0.1751,0.0412,28
3,0,5,0.0027,-0.1744,0.0416,28
3,0,10,0.0026,-0.1738,0.0421,28
4,0,5,0.0026,-0.1732,0.0426,28
4,0,0,0.0026,-0.1725,0.043,28
4,0,0,0.0025,-0.172,0.0434,28
4,0,0,0.0025,-0.1714,0.0439,28
5,0,0,0.0024,-0.1708,0.0443,28
5,0,0,0.0024,-0.1703,0.0446,28
5,0,0,0.0023,-0.1698,0.045,28
6,0,0,0.0023,-0.1692,0.0454,30
6,0,0,0.0023,-0.1687,0.0457,30
6,0,0,0.0022,-0.1683,0.0461,30
7,0,0,0.0022,-0.1678,0.0464,30
7,0,0,0.0021,-0.1673,0.0467,30
7,0,0,0.0021,-0.1668,0.0471,30
8,0,0,0.0021,-0.1664,0.0474,30
8,0,0,0.002,-0.166,0.0477,30
9,0,0,0.002,-0.1655,0.048,30
9,0,0,0.002,-0.1651,0.0482,30
9,0,0,0.0019,-0.1647,0.0485,30
10,0,0,0.0019,-0.1643,0.0488,30
10,0,0,0.0018,-0.1639,0.049,30
10,0,0,0.0018,-0.1635,0.0493,30
11,0,0,0.0018,-0.1631,0.0495,30
11,0,0,0.0017,-0.1628,0.0498,30
11,0,0,0.0017,-0.1624,0.05,30
12,0,0,0.0017,-0.162,0.0502,30
12,0,0,0.0016,-0.1617,0.0504,30
13,0,0,0.0016,-0.1613,0.0507,30
13,0,0,0.0016,-0.161,0.0509,30
13,0,5,0.0016,-0.1607,0.0511,30
14,0,10,0.0015,-0.1603,0.0513,30
14,0,5,0.0015,-0.16,0.0515,30
15,0,0,0.0015,-0.1597,0.0516,30
15,0,0,0.0014,-0.1594,0.0518,30
15,0,0,0.0014,-0.159,0.052,30
16,0,0,0.0014,-0.1587,0.0522,30
16,0,0,0.0013,-0.1584,0.0523,30
16,0,0,0.0013,-0.1581,0.0525,30
17,0,0,0.0013,-0.1578,0.0527,30
17,0,0,0.0013,-0.1575,0.0528,30
18,0,0,0.0012,-0.1572,0.053,30
18,0,0,0.0012,-0.157,0.0531,30
18,0,0,0.0012,-0.1567,0.0532,30
19,0,0,0.0012,-0.1564,0.0534,30
19,0,0,0.0011,-0.1561,0.0535,30
19,0,0,0.0011,-0.1558,0.0536,30
20,0,0,0.0011,-0.1556,0.0538,30
20,0,0,0.0011,-0.1553,0.0539,30
20,0,0,0.001,-0.155,0.054,30
21,0,0,0.001,-0.1548,0.0541,30
21,0,0,0.001,-0.1545,0.0542,30
22,0,0,0.001,-0.1542,0.0543,30
22,0,0,0.0009,-0.154,0.0545,30
22,0,0,0.0009,-0.1537,0.0546,30
23,0,0,0.0009,-0.1535,0.0547,30
23,0,0,0.0009,-0.1532,0.0548,30
23,0,0,0.0009,-0.1529,0.0548,30
24,0,0,0.0008,-0.1527,0.0549,30
24,0,0,0.0008,-0.1524,0.055,30
24,0,5,0.0008,-0.1522,0.0551,30
25,0,10,0.0008,-0.1519,0.0552,30
25,0,5,0.0007,-0.1517,0.0553,30
25,0,0,0.0007,-0.1515,0.0554,30
26,0,0,0.0007,-0.1512,0.0554,30
26,0,0,0.0007,-0.151,0.0555,30
26,0,0,0.0007,-0.1507,0.0556,30
27,0,0,0.0007,-0.1505,0.0556,30
27,0,0,0.0006,-0.1502,0.0557,30
27,0,0,0.0006,-0.15,0.0558,30
28,0,0,0.0006,-0.1497,0.0558,30
28,0,0,0.0006,-0.1495,0.0559,30
28,0,0,0.0006,-0.1493,0.056,30
29,0,0,0.0005,-0.149,0.056,30
29,0,0,0.0005,-0.1488,0.0561,32
29,0,0,0.0005,-0.1485,0.0561,32
30,0,0,0.0005,-0.1483,0.0562,32
30,0,0,0.0005,-0.1481,0.0562,32
30,0,0,0.0005,-0.1478,0.0563,32
30,0,0,0.0004,-0.1476,0.0563,32
31,0,0,0.0004,-0.1473,0.0564,32
31,0,0,0.0004,-0.1471,0.0564,32
31,0,0,0.0004,-0.1468,0.0564,32
32,0,0,0.0004,-0.1466,0.0565,32
32,0,0,0.0004,-0.1463,0.0565,32
32,0,0,0.0004,-0.1461,0.0565,32
32,0,0,0.0003,-0.1459,0.0566,32
33,0,0,0.0003,-0.1456,0.0566,32
33,0,0,0.0003,-0.1454,0.0566,32
33,0,0,0.0003,-0.1451,0.0567,32
33,0,0,0.0003,-0.1449,0.0567,32
34,0,0,0.0003,-0.1446,0.0567,32
34,0,5,0.0003,-0.1444,0.0568,32
34,0,10,0.0003,-0.1441,0.0568,32
34,0,5,0.0002,-0.1438,0.0568,32
35,0,0,0.0002,-0.1436,0.0568,32
35,0,0,0.0002,-0.1433,0.0569,32
35,0,0,0.0002,-0.1431,0.0569,32
35,0,0,0.0002,-0.1428,0.0569,32
35,0,0,0.0002,-0.1425,0.0569,32
36,0,0,0.0002,-0.1423,0.0569,32
36,0,0,0.0002,-0.142,0.0569,32
36,0,0,0.0002,-0.1417,0.057,32
36,0,0,0.0002,-0.1415,0.057,32
36,0,0,0.0001,-0.1412,0.057,32
37,0,0,0.0001,-0.1409,0.057,32
37,0,0,0.0001,-0.1407,0.057,32
37,0,0,0.0001,-0.1404,0.057,32
37,0,0,0.0001,-0.1401,0.057,32
37,0,0,0.0001,-0.1398,0.0571,32
38,0,0,0.0001,-0.1395,0.0571,32
38,0,0,0.0001,-0.1392,0.0571,32
38,0,0,0.0001,-0.139,0.0571,32
38,0,0,0.0001,-0.1387,0.0571,32
38,0,0,0.0001,-0.1384,0.0571,32
38,0,0,0.0001,-0.1381,0.0571,32
38,0,0,0.0001,-0.1378,0.0571,32
39,0,0,0.0001,-0.1375,0.0571,32
39,0,0,0,-0.1372,0.0571,32
39,0,0,0,-0.1369,0.0571,32
39,0,0,0,-0.1365,0.0571,32
